Date,County,State,Series_Complete_Pop_Pct,Fully_Vaccinated,Fully_Vaccinated_12+,Fully_Vaccinated_18+,Fully_Vaccinated_65+,Completeness_pct,Administered_Dose1_Recip,Partially_Vaccinated,Partially_Vaccinated_12+,Partially_Vaccinated_18+,Partially_Vaccinated_65+
2021-10-28,Steuben County,IN,44.1,15251,50.6,53.2,82.1,98.7,16221.0,46.9,53.8,56.4,85.8
2021-10-28,Sumter County,AL,44.0,5470,50.4,51.1,72.6,92.6,7187.0,57.8,66.2,66.9,93.2
2021-10-28,Pipestone County,MN,48.4,4416,58.5,62.0,92.5,94.5,4735.0,51.9,62.7,66.3,95.1
2021-10-28,Stutsman County,ND,47.4,9808,54.5,56.5,75.3,95.4,11406.0,55.1,63.3,65.6,90.2
2021-10-28,Winnebago County,WI,54.9,94320,63.3,64.6,88.4,97.0,100431.0,58.4,67.4,68.6,92.7
2021-10-28,Randolph County,GA,18.3,1243,21.2,20.3,14.7,57.9,1531.0,22.6,26.2,24.7,18.4
2021-10-28,Delaware County,IA,49.1,8352,57.8,61.8,87.9,97.5,8798.0,51.7,60.9,64.9,90.2
2021-10-28,Utah County,UT,46.0,292871,59.0,62.0,82.0,97.5,347660.0,54.6,70.0,73.1,93.9
2021-10-28,Wirt County,WV,6.4,371,7.4,6.8,6.5,60.0,546.0,9.4,10.8,10.4,8.7
2021-10-28,Prince George County,VA,54.3,20816,63.6,67.1,65.9,82.7,23700.0,61.8,72.4,75.7,73.4
2021-10-28,Deer Lodge County,MT,53.0,4847,57.9,58.0,83.6,95.7,5141.0,56.2,61.4,61.2,86.5
2021-10-28,Clermont County,OH,51.0,105225,59.6,61.7,84.1,98.7,111234.0,53.9,63.1,65.0,87.2
2021-10-28,Bent County,CO,23.5,1310,26.1,26.1,37.2,97.4,1378.0,24.7,27.4,27.4,38.7
2021-10-28,Finney County,KS,38.7,14112,48.5,51.0,60.2,93.6,19013.0,52.1,65.4,67.6,83.2
2021-10-28,Upshur County,TX,30.5,12725,35.9,38.4,60.0,99.1,14604.0,35.0,41.2,43.8,64.9
2021-10-28,Archer County,TX,43.4,3712,50.2,53.2,74.2,99.1,4046.0,47.3,54.7,57.9,77.7
2021-10-28,Franklin city,VA,36.6,2919,44.5,47.6,75.0,82.7,3473.0,43.6,52.9,56.3,81.7
2021-10-28,Lipscomb County,TX,31.6,1023,37.6,41.4,63.2,99.1,1146.0,35.4,42.0,46.2,71.0
2021-10-28,Chatham County,GA,44.2,127996,51.5,52.7,73.4,57.9,143930.0,49.7,57.9,58.7,79.5
2021-10-28,Washington County,AL,42.0,6852,48.6,51.8,77.1,92.6,8223.0,50.4,58.4,62.0,87.5
2021-10-28,Logan County,KY,47.7,12918,56.5,59.5,84.2,94.4,14399.0,53.1,63.0,66.2,90.4
2021-10-28,McLean County,KY,46.5,4281,54.6,58.1,79.4,94.4,4626.0,50.2,59.0,62.7,82.5
2021-10-28,Roberts County,SD,60.6,6298,76.3,79.1,85.1,96.4,7304.0,70.3,88.5,89.8,93.9
2021-10-28,Poweshiek County,IA,53.2,9849,61.0,63.1,83.0,97.5,10589.0,57.2,65.5,67.6,86.8
2021-10-28,Bradley County,TN,36.7,39685,42.7,45.1,68.9,97.9,45344.0,41.9,48.8,51.3,73.7
2021-10-28,Wadena County,MN,43.3,5927,52.1,56.3,87.4,94.5,6564.0,48.0,57.7,62.3,99.9
2021-10-28,Sandoval County,NM,63.6,93379,74.4,75.6,92.5,97.2,107031.0,72.9,85.3,86.4,99.9
2021-10-28,Lenawee County,MI,48.4,47636,55.7,58.0,84.0,97.9,50406.0,51.2,59.0,61.5,87.9
2021-10-28,Letcher County,KY,48.3,10413,56.4,58.4,72.8,94.4,11457.0,53.2,62.0,64.1,75.9
2021-10-28,Moore County,TN,19.9,1293,22.6,24.1,38.6,97.9,1498.0,23.1,26.2,27.9,42.6
2021-10-28,Mercer County,ND,34.5,2827,40.8,43.9,71.6,95.4,3230.0,39.5,46.7,50.0,79.2
2021-10-28,Hendricks County,IN,65.4,111310,77.5,79.9,99.9,98.7,118827.0,69.8,82.7,84.9,99.9
2021-10-28,Marion County,AL,32.7,9725,37.8,40.1,60.1,92.6,11446.0,38.5,44.5,47.0,67.1
2021-10-28,St. Clair County,MI,45.9,73080,52.6,55.2,78.8,97.9,76899.0,48.3,55.4,58.3,82.1
2021-10-28,Live Oak County,TX,38.1,4645,43.9,46.1,53.2,99.1,5224.0,42.8,49.3,51.6,57.7
2021-10-28,Wharton County,TX,43.7,18161,52.5,53.4,71.7,99.1,21119.0,50.8,61.0,61.7,80.4
2021-10-28,Esmeralda County,NV,37.5,327,41.3,42.0,40.7,94.9,398.0,45.6,50.3,50.7,47.4
2021-10-28,Tyrrell County,NC,44.3,1780,50.4,51.5,73.7,97.3,1997.0,49.7,56.5,57.5,79.3
2021-10-28,Unknown County,AR,0.0,139577,0.0,0.0,0.0,90.3,221746.0,0.0,0.0,0.0,0.0
2021-10-28,Adams County,ND,44.3,982,50.8,53.8,73.4,95.4,1110.0,50.1,57.3,60.2,80.9
2021-10-28,Polk County,IA,59.6,292161,71.5,73.0,92.6,97.5,317287.0,64.7,77.6,79.1,98.1
2021-10-28,Washington County,KY,49.3,5963,58.3,61.3,82.0,94.4,6676.0,55.2,65.2,68.1,90.3
2021-10-28,Owyhee County,ID,28.2,3333,0.0,37.8,54.1,97.6,3846.0,32.5,0.0,43.6,58.5
2021-10-28,Poquoson city,VA,43.5,5341,50.2,52.8,69.7,82.7,6033.0,49.2,56.7,59.2,72.7
2021-10-28,Jones County,NC,45.2,4262,51.2,52.9,72.8,97.3,4916.0,52.2,59.1,60.9,80.5
2021-10-28,Marlboro County,SC,38.3,10015,44.1,45.7,64.6,93.9,11400.0,43.6,50.2,51.9,72.1
2021-10-28,Cambria County,PA,51.0,66386,58.1,60.4,84.0,94.5,76922.0,59.1,67.3,69.9,97.4
2021-10-28,Pecos County,TX,51.7,8179,62.1,63.1,79.0,99.1,9365.0,59.2,71.0,71.8,84.8
2021-10-28,St. Joseph County,MI,41.1,25068,48.9,51.5,75.9,97.9,26570.0,43.6,51.8,54.8,79.5
2021-10-28,Dodge County,GA,11.4,2354,13.1,12.5,8.2,57.9,2791.0,13.5,15.5,14.7,8.8
2021-10-28,Union County,OR,44.3,11893,51.7,54.0,73.6,97.8,12979.0,48.4,56.4,58.6,78.3
2021-10-28,Washington County,AR,48.2,115329,57.4,57.7,77.3,90.3,136291.0,57.0,67.7,67.9,88.0
2021-10-28,Crawford County,KS,42.8,16595,50.0,51.3,76.1,93.6,18249.0,47.0,55.0,56.2,80.8
2021-10-28,Lewis County,TN,32.3,3963,37.6,40.2,62.2,97.9,4463.0,36.4,42.3,45.2,66.6
2021-10-28,Lyon County,KY,54.0,4434,59.2,61.1,75.4,94.4,4883.0,59.5,65.2,67.3,80.8
2021-10-28,Posey County,IN,43.9,11160,51.1,53.6,73.9,98.7,11912.0,46.8,54.5,57.0,76.4
2021-10-28,Donley County,TX,30.4,998,34.7,36.9,58.0,99.1,1177.0,35.9,40.9,43.5,66.3
2021-10-28,Piatt County,IL,48.8,7980,56.8,58.5,80.6,97.8,9343.0,57.2,66.4,68.2,89.5
2021-10-28,Jessamine County,KY,51.7,27955,61.3,63.3,80.9,94.4,32288.0,59.7,70.7,72.9,93.6
2021-10-28,Pushmataha County,OK,32.0,3554,37.3,39.8,57.2,93.9,3996.0,36.0,42.0,44.7,61.4
2021-10-28,Bremer County,IA,54.5,13656,63.7,66.0,89.5,97.5,14407.0,57.5,67.2,69.4,94.1
2021-10-28,Cuyahoga County,OH,57.4,708860,66.4,68.2,85.0,98.7,754087.0,61.1,70.6,72.3,87.9
2021-10-28,Chesapeake city,VA,41.6,101786,49.2,50.9,71.2,82.7,115161.0,47.0,55.6,57.2,76.5
2021-10-28,Cass County,MN,45.8,13637,52.8,55.1,78.9,94.5,15419.0,51.8,59.7,62.2,85.3
2021-10-28,Fleming County,KY,46.8,6819,55.6,58.7,84.5,94.4,7511.0,51.5,61.2,64.4,89.6
2021-10-28,Lewis County,WV,29.7,4725,34.5,35.9,51.4,60.0,5459.0,34.3,39.8,41.2,55.4
2021-10-28,Jackson County,KS,57.2,7533,68.2,70.9,82.3,93.6,8132.0,61.7,73.6,76.4,88.0
2021-10-28,Waldo County,ME,63.8,25349,72.2,73.9,93.3,96.5,27278.0,68.7,77.7,79.4,98.8
2021-10-28,Jackson County,OK,47.0,11540,56.9,59.8,80.6,93.9,13551.0,55.2,66.8,70.1,89.6
2021-10-28,Monongalia County,WV,15.7,16613,17.7,17.9,25.4,60.0,20791.0,19.7,22.2,22.2,28.0
2021-10-28,Wayne County,MS,34.7,7002,41.4,43.5,62.5,98.3,8119.0,40.2,48.0,50.2,66.7
2021-10-28,Bexar County,TX,60.5,1211400,72.7,74.1,88.2,99.1,1418086.0,70.8,85.1,86.3,99.9
2021-10-28,Modoc County,CA,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28,Otoe County,NE,50.1,8016,59.4,61.3,82.0,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Wheeler County,GA,10.7,843,12.1,11.7,14.1,57.9,998.0,12.7,14.3,13.7,15.4
2021-10-28,Lawrence County,OH,39.4,23423,45.7,47.4,67.5,98.7,27338.0,46.0,53.3,55.1,76.5
2021-10-28,Lares Municipio,PR,82.1,19942,92.1,92.2,94.8,95.8,22647.0,93.3,99.9,99.9,99.9
2021-10-28,Johnson County,GA,15.6,1508,17.8,17.8,15.4,57.9,1854.0,19.2,21.9,22.1,20.2
2021-10-28,Anderson County,SC,36.4,73787,42.7,44.8,69.1,93.9,82126.0,40.5,47.5,49.7,74.3
2021-10-28,Dallas County,IA,58.3,54486,71.7,73.4,91.2,97.5,57974.0,62.0,76.2,77.6,95.0
2021-10-28,Skamania County,WA,35.0,4235,39.7,40.6,52.4,96.1,4506.0,37.3,42.2,43.1,54.0
2021-10-28,Pike County,AR,38.5,4128,44.6,46.9,66.9,90.3,5061.0,47.2,54.7,57.3,83.6
2021-10-28,Morgan County,GA,23.3,4497,27.2,28.2,42.1,57.9,4729.0,24.5,28.6,29.3,43.3
2021-10-28,Hamilton County,FL,32.7,4716,37.4,39.1,70.8,98.7,5490.0,38.1,43.5,45.0,74.5
2021-10-28,St. Clair County,AL,35.1,31406,41.2,43.4,66.8,92.6,37738.0,42.2,49.5,51.9,75.7
2021-10-28,Apache County,AZ,73.7,53009,89.3,85.1,92.7,97.7,62634.0,87.1,99.9,99.9,99.9
2021-10-28,Vilas County,WI,61.0,13549,68.4,71.1,92.0,97.0,14397.0,64.9,72.7,75.4,96.6
2021-10-28,Dickinson County,IA,53.3,9201,60.9,63.3,85.2,97.5,9941.0,57.6,65.8,68.3,91.8
2021-10-28,Gilmer County,GA,13.7,4310,15.7,15.9,16.0,57.9,4512.0,14.4,0.0,0.0,0.0
2021-10-28,Union County,IN,44.9,3166,51.6,54.7,86.3,98.7,3416.0,48.4,55.7,58.8,90.7
2021-10-28,Marshall County,IA,58.3,22948,69.8,72.4,93.0,97.5,24616.0,62.5,74.8,77.3,96.1
2021-10-28,Iowa County,IA,57.5,9298,67.8,70.7,92.7,97.5,9795.0,60.5,71.5,74.3,95.6
2021-10-28,Ottawa County,MI,52.5,153188,62.1,64.0,86.0,97.9,160972.0,55.2,65.3,67.5,90.9
2021-10-28,Marshall County,TN,37.6,12912,44.2,47.2,74.3,97.9,15138.0,44.0,51.8,55.1,84.1
2021-10-28,Kidder County,ND,29.1,722,34.1,36.2,50.7,95.4,891.0,35.9,42.0,44.4,63.1
2021-10-28,Polk County,NE,37.5,1957,43.6,46.7,62.8,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Navarro County,TX,40.4,20223,48.9,51.9,71.1,99.1,23249.0,46.4,56.2,59.6,79.4
2021-10-28,Walker County,TX,42.9,31340,47.6,48.6,67.7,99.1,36238.0,49.7,55.1,56.1,77.7
2021-10-28,Unknown County,UT,0.0,43498,0.0,0.0,0.0,97.5,0.0,0.0,0.0,0.0,0.0
2021-10-28,Audubon County,IA,54.2,2980,63.2,65.9,91.8,97.5,3108.0,56.6,65.9,68.6,94.7
2021-10-28,Codington County,SD,48.8,13660,57.7,61.1,85.5,96.4,15328.0,54.7,64.7,68.3,91.1
2021-10-28,Floyd County,GA,17.9,17659,21.1,20.8,14.8,57.9,18144.0,18.4,0.0,0.0,0.0
2021-10-28,Jefferson County,OH,44.9,29324,51.2,53.4,78.6,98.7,31462.0,48.2,54.9,57.0,82.1
2021-10-28,Cheatham County,TN,44.7,18179,51.8,54.4,81.2,97.9,20432.0,50.2,58.2,60.9,86.7
2021-10-28,Pima County,AZ,59.5,622678,68.7,70.1,88.2,97.7,708607.0,67.7,78.2,79.4,97.2
2021-10-28,Aurora County,SD,47.7,1312,56.6,59.6,79.8,96.4,1465.0,53.3,63.2,66.7,85.9
2021-10-28,Clarion County,PA,41.2,15844,47.0,49.1,79.3,94.5,18298.0,47.6,54.3,56.7,90.8
2021-10-28,East Baton Rouge Parish,LA,50.3,221167,59.4,61.2,89.9,96.7,247736.0,56.3,66.5,68.3,94.3
2021-10-28,Ralls County,MO,25.9,2672,29.9,31.7,49.6,91.2,2925.0,28.4,32.7,34.6,52.5
2021-10-28,Pueblo County,CO,49.7,83666,58.0,60.0,80.8,97.4,91687.0,54.4,63.5,65.5,86.4
2021-10-28,Cobb County,GA,39.1,297148,46.0,46.6,65.7,57.9,333084.0,43.8,51.5,51.8,72.3
2021-10-28,Oconto County,WI,48.2,18273,55.2,57.8,86.3,97.0,19313.0,50.9,58.4,60.9,89.0
2021-10-28,Nelson County,VA,53.1,7931,59.8,62.2,77.8,82.7,8791.0,58.9,66.2,68.7,84.3
2021-10-28,Osage County,OK,30.5,14316,35.2,36.5,48.0,93.9,17390.0,37.0,42.8,44.2,55.5
2021-10-28,Newton County,AR,30.0,2324,34.0,35.9,50.0,90.3,2808.0,36.2,41.1,43.1,59.4
2021-10-28,Ben Hill County,GA,13.9,2313,16.5,16.2,15.2,57.9,2602.0,15.6,18.5,17.8,16.2
2021-10-28,Monterey County,CA,60.2,261152,72.6,73.8,79.6,97.4,305196.0,70.3,84.8,86.1,93.0
2021-10-28,Clarendon County,SC,41.9,14140,47.4,49.2,66.6,93.9,16522.0,49.0,55.4,56.9,76.3
2021-10-28,Guilford County,NC,53.9,289623,63.0,64.5,83.7,97.3,359740.0,67.0,78.2,80.2,99.9
2021-10-28,Lincoln County,CO,31.9,1817,36.8,38.7,62.5,97.4,1927.0,33.8,0.0,0.0,0.0
2021-10-28,Washington County,OH,48.6,29142,55.7,57.8,79.9,98.7,31065.0,51.9,59.4,61.4,83.0
2021-10-28,Treasure County,MT,42.4,295,50.5,53.6,83.1,95.7,330.0,47.4,56.5,59.6,87.1
2021-10-28,Oscoda County,MI,39.2,3227,44.9,47.8,72.8,97.9,3509.0,42.6,48.8,51.8,76.5
2021-10-28,Luquillo Municipio,PR,62.7,11078,70.3,70.2,73.3,95.8,12628.0,71.5,80.1,80.0,83.1
2021-10-28,Boone County,AR,33.2,12441,39.0,40.9,60.7,90.3,14665.0,39.2,46.0,47.9,68.5
2021-10-28,Dallam County,TX,38.1,2777,48.5,54.0,66.2,99.1,3781.0,51.9,66.0,72.9,76.8
2021-10-28,Sierra County,NM,60.1,6487,67.4,68.9,76.4,97.2,7162.0,66.4,74.4,75.9,82.5
2021-10-28,Pinellas County,FL,59.0,575061,65.8,67.4,81.9,98.7,641845.0,65.8,73.4,75.1,90.8
2021-10-28,Adams County,PA,49.8,51332,57.0,59.1,83.3,94.5,59168.0,57.4,65.7,68.0,96.0
2021-10-28,McCormick County,SC,55.4,5243,59.5,60.7,85.3,93.9,5791.0,61.2,65.7,66.9,92.2
2021-10-28,Carroll County,VA,31.3,9325,35.2,36.8,52.1,82.7,10557.0,35.4,39.8,41.4,56.6
2021-10-28,Santa Cruz County,CA,69.6,190064,79.1,79.1,91.2,97.4,212550.0,77.8,88.4,88.2,99.9
2021-10-28,Yell County,AR,43.8,9340,51.8,53.4,65.3,90.3,10366.0,48.6,57.5,58.7,65.5
2021-10-28,Orange County,FL,61.4,855366,71.8,73.1,89.9,98.7,989410.0,71.0,82.9,83.7,99.9
2021-10-28,Livingston County,IL,38.3,13640,44.5,46.7,71.0,97.8,18257.0,51.2,59.4,62.2,92.5
2021-10-28,Ashland County,OH,38.1,20397,44.6,47.2,75.4,98.7,22515.0,42.1,49.2,52.0,78.5
2021-10-28,Wabaunsee County,KS,42.6,2954,50.0,52.5,74.8,93.6,3173.0,45.8,53.8,56.3,77.4
2021-10-28,Chippewa County,MN,46.0,5432,55.1,57.4,83.2,94.5,5924.0,50.2,60.0,62.6,86.7
2021-10-28,Goliad County,TX,38.3,2935,44.1,46.4,63.9,99.1,3304.0,43.1,49.6,51.9,69.5
2021-10-28,Grant County,OK,37.9,1643,45.0,48.2,71.6,93.9,1955.0,45.1,53.5,57.1,82.8
2021-10-28,Bannock County,ID,41.9,36753,0.0,56.3,83.5,97.6,41373.0,47.1,0.0,63.3,89.2
2021-10-28,Platte County,NE,41.3,13836,50.2,53.5,66.3,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Woodford County,KY,68.8,18394,80.1,81.8,94.1,94.4,21616.0,80.9,94.1,95.7,99.9
2021-10-28,Greene County,NC,44.7,9416,51.2,53.6,72.7,97.3,10903.0,51.7,59.3,61.9,79.9
2021-10-28,Bayfield County,WI,74.8,11244,84.1,86.6,99.9,97.0,11983.0,79.7,89.6,92.0,99.9
2021-10-28,Laramie County,WY,47.4,47128,56.0,58.1,82.6,96.4,54510.0,54.8,64.7,67.1,91.3
2021-10-28,Greene County,PA,43.3,15674,49.6,51.9,75.6,94.5,19170.0,52.9,60.7,63.4,97.8
2021-10-28,Colfax County,NE,40.4,4330,50.5,54.6,72.7,89.7,4523.0,42.2,0.0,0.0,0.0
2021-10-28,Harvey County,KS,41.2,14168,48.6,50.6,61.6,93.6,15781.0,45.8,54.1,56.2,66.2
2021-10-28,Nacogdoches County,TX,40.3,26252,47.7,49.6,77.6,99.1,30951.0,47.5,56.2,58.2,85.0
2021-10-28,Greer County,OK,33.0,1887,37.9,39.6,75.5,93.9,2147.0,37.6,43.2,44.9,86.4
2021-10-28,Lewis County,MO,30.9,3019,36.0,38.7,69.5,91.2,3592.0,36.7,42.8,46.1,79.5
2021-10-28,Orange County,TX,32.8,27325,39.2,41.8,66.9,99.1,31972.0,38.3,45.9,48.9,74.9
2021-10-28,Carroll County,NH,64.3,31440,71.1,72.3,82.4,94.1,37181.0,76.0,84.1,85.6,99.9
2021-10-28,Arkansas County,AR,50.3,8799,59.5,61.3,74.3,90.3,10125.0,57.9,68.4,69.9,81.9
2021-10-28,Tama County,IA,56.7,9560,67.2,69.9,89.9,97.5,10223.0,60.7,71.9,74.2,92.5
2021-10-28,Washington County,MD,52.2,78874,60.8,62.9,84.4,98.7,85697.0,56.7,66.0,68.2,89.3
2021-10-28,Calvert County,MD,61.1,56577,71.3,72.7,94.0,98.7,61759.0,66.7,77.9,79.2,99.9
2021-10-28,Simpson County,KY,47.7,8868,56.7,59.7,85.2,94.4,9824.0,52.9,62.8,66.0,92.1
2021-10-28,Guadalupe County,TX,48.7,81293,58.0,59.3,76.1,99.1,92853.0,55.7,66.2,67.6,86.0
2021-10-28,Shelby County,TX,31.6,7995,38.2,41.0,60.5,99.1,9530.0,37.7,45.5,48.7,67.5
2021-10-28,Haywood County,NC,51.4,32037,58.3,60.3,80.9,97.3,37311.0,59.9,67.8,70.3,92.8
2021-10-28,Crawford County,MI,47.6,6682,53.8,55.5,71.6,97.9,7101.0,50.6,57.2,59.2,74.4
2021-10-28,Washburn County,WI,58.3,9158,66.1,69.0,97.1,97.0,9725.0,61.9,70.2,73.0,99.9
2021-10-28,Sevier County,TN,44.6,43824,51.4,53.8,75.1,97.9,50733.0,51.6,59.5,62.0,81.6
2021-10-28,Upton County,TX,35.9,1312,44.4,47.1,62.8,99.1,1509.0,41.3,51.0,54.2,70.9
2021-10-28,Bath County,VA,41.3,1714,46.0,47.6,62.5,82.7,1923.0,46.4,51.5,53.3,67.7
2021-10-28,Logan County,ND,30.5,564,35.8,38.5,61.4,95.4,697.0,37.7,44.3,47.7,76.2
2021-10-28,Montgomery County,IA,51.2,5082,59.9,63.2,91.0,97.5,5501.0,55.5,64.8,68.0,95.5
2021-10-28,Barry County,MI,44.5,27392,51.8,54.0,77.4,97.9,28609.0,46.5,54.1,56.5,80.6
2021-10-28,Wilkes County,NC,41.8,28612,47.8,50.2,66.4,97.3,34975.0,51.1,58.5,61.4,79.2
2021-10-28,Grand Traverse County,MI,62.6,58268,71.8,73.4,92.5,97.9,61334.0,65.9,75.6,77.3,96.9
2021-10-28,Oktibbeha County,MS,46.8,23230,53.2,53.9,86.0,98.3,25485.0,51.4,58.4,58.8,91.1
2021-10-28,Jefferson County,GA,32.3,4969,38.2,39.3,47.9,57.9,5395.0,35.1,41.4,42.4,49.3
2021-10-28,Pottawattamie County,IA,51.1,47623,60.3,62.1,82.6,97.5,52105.0,55.9,66.0,67.7,88.4
2021-10-28,Evans County,GA,21.4,2278,25.8,27.0,34.5,57.9,2539.0,23.8,0.0,0.0,0.0
2021-10-28,Natrona County,WY,38.7,30926,46.0,48.3,75.8,96.4,36092.0,45.2,53.7,56.1,82.0
2021-10-28,Jefferson County,MS,61.6,4309,72.7,72.7,83.3,98.3,4959.0,70.9,83.6,83.2,89.3
2021-10-28,Emanuel County,GA,29.3,6634,35.1,37.4,50.1,57.9,7622.0,33.7,40.3,42.7,53.8
2021-10-28,Duval County,FL,54.2,519205,64.2,66.1,89.0,98.7,592651.0,61.9,73.2,75.2,99.9
2021-10-28,Edwards County,IL,34.4,2202,40.4,43.2,68.1,97.8,2553.0,39.9,46.9,49.9,76.0
2021-10-28,Arthur County,NE,17.3,80,20.6,22.5,40.4,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Oldham County,TX,31.5,665,34.7,38.7,72.2,99.1,763.0,36.1,39.8,44.3,81.6
2021-10-28,St. Landry Parish,LA,37.0,30413,45.0,47.2,64.6,96.7,34145.0,41.6,50.5,52.8,69.4
2021-10-28,Franklin County,ME,57.2,17275,64.5,66.0,86.7,96.5,18238.0,60.4,68.1,69.5,90.0
2021-10-28,Heard County,GA,13.8,1646,16.1,16.8,18.1,57.9,1682.0,14.1,0.0,0.0,0.0
2021-10-28,Berkeley County,WV,30.8,36756,36.3,38.1,60.9,60.0,46936.0,39.4,46.4,48.5,73.0
2021-10-28,Kingman County,KS,42.9,3069,49.9,53.1,78.3,93.6,3334.0,46.6,54.2,57.6,83.5
2021-10-28,Coke County,TX,34.1,1154,39.8,42.1,56.2,99.1,1312.0,38.7,45.3,47.8,61.6
2021-10-28,Dallas County,AR,51.5,3612,59.5,60.4,72.7,90.3,4108.0,58.6,67.6,68.3,78.1
2021-10-28,Ripley County,IN,43.5,12326,51.1,54.5,85.6,98.7,13208.0,46.6,54.7,58.2,88.9
2021-10-28,Lee County,GA,18.3,5492,22.0,21.1,14.5,57.9,5802.0,19.3,0.0,0.0,0.0
2021-10-28,Barrow County,GA,19.6,16281,23.5,23.9,36.4,57.9,16567.0,19.9,0.0,0.0,0.0
2021-10-28,Attala County,MS,48.0,8725,57.4,60.4,84.6,98.3,9893.0,54.4,65.0,67.8,90.4
2021-10-28,Yates County,NY,47.5,11829,55.8,57.9,79.4,97.6,12670.0,50.9,59.7,61.9,86.3
2021-10-28,Eureka County,NV,23.6,478,27.8,30.8,47.6,94.9,576.0,28.4,33.5,36.9,53.3
2021-10-28,Canadian County,OK,51.0,75679,61.6,63.9,82.9,93.9,88569.0,59.7,72.0,74.8,98.6
2021-10-28,Hickman County,TN,37.1,9352,42.9,45.5,74.1,97.9,10618.0,42.2,48.6,51.4,79.5
2021-10-28,Phillips County,CO,45.5,1939,53.6,58.2,65.4,97.4,2198.0,51.5,60.7,65.9,77.8
2021-10-28,Hart County,KY,32.3,6144,38.6,41.3,65.4,94.4,6901.0,36.3,43.3,46.4,71.3
2021-10-28,Cherokee County,KS,41.1,8201,48.0,50.3,69.3,93.6,9150.0,45.9,53.6,55.9,74.8
2021-10-28,Lincoln County,OK,35.3,12323,41.6,44.1,65.5,93.9,14534.0,41.7,49.1,51.9,74.0
2021-10-28,Burlington County,NJ,66.3,295132,76.3,78.2,88.3,93.6,328375.0,73.7,84.8,87.0,98.1
2021-10-28,Garland County,AR,40.9,40669,47.0,48.0,68.0,90.3,47906.0,48.2,55.4,56.4,78.5
2021-10-28,Decatur County,KS,36.6,1036,42.4,45.5,64.4,93.6,1112.0,39.3,45.6,48.8,68.2
2021-10-28,Clay County,TN,26.3,2004,30.2,32.1,48.4,97.9,2268.0,29.8,34.1,36.2,50.9
2021-10-28,Harrisonburg city,VA,37.4,19813,42.2,42.5,68.4,82.7,22025.0,41.5,46.9,46.9,71.4
2021-10-28,Gentry County,MO,39.7,2606,47.9,50.4,75.0,91.2,2818.0,42.9,51.8,54.3,80.7
2021-10-28,Anderson County,KS,38.7,3040,46.5,49.9,69.4,93.6,3384.0,43.1,51.7,55.3,74.0
2021-10-28,White County,TN,38.5,10529,44.9,47.8,77.3,97.9,11806.0,43.2,50.3,53.5,83.4
2021-10-28,Abbeville County,SC,36.2,8886,41.3,43.6,63.8,93.9,9753.0,39.8,45.4,47.6,67.7
2021-10-28,Dimmit County,TX,56.2,5692,69.1,66.6,73.9,99.1,8483.0,83.8,99.9,74.5,81.1
2021-10-28,Knox County,IL,46.7,23221,53.8,55.8,80.3,97.8,29012.0,58.4,67.2,69.2,92.0
2021-10-28,Haskell County,OK,36.7,4633,43.2,45.9,69.6,93.9,5293.0,41.9,49.3,52.3,75.5
2021-10-28,Greeley County,NE,37.0,872,43.7,46.8,58.5,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Delta County,TX,32.0,1706,37.9,40.5,65.9,99.1,1968.0,36.9,43.7,46.6,74.8
2021-10-28,Salem County,NJ,48.1,30018,55.9,58.0,71.1,93.6,36021.0,57.7,67.1,69.6,88.1
2021-10-28,Beaver County,OK,27.8,1476,32.8,36.2,56.5,93.9,1735.0,32.7,38.6,42.4,61.5
2021-10-28,Marshall County,AL,40.2,38903,48.3,51.3,76.6,92.6,47204.0,48.8,58.5,61.8,86.9
2021-10-28,Smith County,TX,40.8,95073,48.7,51.2,75.1,99.1,108155.0,46.5,55.4,58.1,81.5
2021-10-28,Sac County,IA,48.4,4704,56.8,61.1,82.2,97.5,4976.0,51.2,60.0,64.5,85.2
2021-10-28,Wrangell City and Borough,AK,53.4,1337,61.4,63.5,67.6,96.7,1376.0,55.0,63.2,65.0,68.9
2021-10-28,Kossuth County,IA,48.1,7119,55.9,59.5,81.1,97.5,7556.0,51.0,59.4,63.0,83.3
2021-10-28,Santa Isabel Municipio,PR,63.8,13540,71.6,70.2,62.1,95.8,15079.0,71.1,79.7,78.3,69.4
2021-10-28,Chicot County,AR,49.9,5045,58.1,60.4,82.8,90.3,5901.0,58.3,67.9,69.7,91.9
2021-10-28,Adjuntas Municipio,PR,67.3,11688,75.5,75.4,73.9,95.8,12719.0,73.3,82.1,81.3,78.8
2021-10-28,Graves County,KY,40.5,15102,48.4,51.3,74.6,94.4,16997.0,45.6,54.4,57.5,80.1
2021-10-28,Union County,SC,36.8,10049,42.6,45.2,70.3,93.9,11523.0,42.2,48.9,51.6,77.4
2021-10-28,Warren County,MS,51.6,23438,61.0,62.8,84.2,98.3,26355.0,58.1,68.6,70.4,89.9
2021-10-28,Walker County,GA,23.5,16403,27.3,28.5,36.3,57.9,19446.0,27.9,32.4,33.7,42.5
